STATION CODE,year,LOCATIONS,STATE,Temp,D.O.,PH,CONDUCTIVITY,B.O.D.,NITRATE,FECAL COLIFORM,TOTAL COLIFORM,Potability,WQI
1162,2009,NAN,"TAMBIRAPARANI AT MURAPPANADU, TAMILNADU",30,7,7,305,1.5,0.1,113,191,1,52.4667087
1162,2008,"TAMBIRAPARANI AT MURAPPANADU, TAMILNADU",NAN,28,6.9,7.1,260,1.78,0.13,110,200,1,57.09403965
1162,2007,"TAMBIRAPARANI AT MURAPPANADU, TAMILNADU",NAN,32,7.8,7.2,250,1.9,0.15,128,249,1,55.97281304
1207,2010,KABBANI AT MUTHANKARA,NAN,24.3,6.8,7.3,67,0.6,0.4,598,935,1,61.55894261
1208,2010,BHAVANI AT ELACHIVAZHY,NAN,25.8,7.3,7.4,104,0.6,0.44,245,430,1,52.99311983
1246,2013,"DAMANGANGA AT KACHIGAON D\S (DAMAN), GUJARAT",GUJARAT,27.3,5,7.6,1676,1.8,8,329,174,1,81.78624783
1246,2011,DAMANGANGA AT KACHIGAON D\S (DAMAN),GUJARAT,28.2,5,8.3,12771,4.1,1.48,7,30,0,108.3077318
1246,2009,NAN,"DAMANGANGA AT KACHIGAON D\S (DAMAN),GUJARAT",29,6.5,7.5,21417,16.4,0.4,15,37,0,197.9509435
1246,2008,"DAMANGANGA AT KACHIGAON D\S (DAMAN),GUJARAT",NAN,25,4.9,7.4,10362,9.7,0.64,14,29,0,142.1952068
1246,2007,"DAMANGANGA AT KACHIGAON D\S (DAMAN),GUJARAT",NAN,25,4.8,7.5,20360,8.8,0.2,23,65,0,138.7652817
1246,2006,"DAMANGANGA AT KACHIGAON D\S (DAMAN),GUJARAT",NAN,25.5,3.487,7.015,25950,9.2,0.228,378,1400,0,149.5776639
1295,2014,"GHAGGAR NEAR BANKARPUR,DERA BASSI,PUNJAB",PUNJAB,23,5.5,7.3,705,10,5,2020,5433,0,184.483273
1295,2013,"GHAGGAR NEAR BANKARPUR,DERA BASSI,PUNJAB",PUNJAB,23.3,5.3,7.2,689,11.3,4,1350,6025,0,180.339967
1295,2012,"GHAGGAR NEAR BANKARPUR,DERA BASSI",PUNJAB,21,5.3,7.3,636,9.9,5,2150,10000,0,188.422807
1295,2011,"GHAGGAR NEAR BANKARPUR,DERA BASSI,PUNJAB",PUNJAB,25,5.4,7.3,809,10,4.2,4278,8975,0,235.51084
1295,2010,"GHAGGAR NEAR BANKARPUR,DERA BASSI,PUNJAB",NAN,20,4.9,6.6,834,13.1,2.6,2875,9500,0,222.0052948
1295,2009,NAN,"GHAGGAR NEAR BANKARPUR,DERA BASSI,PUNJAB",22,5,6.7,813,7.5,2.2,1300,9000,0,138.6881678
1295,2008,"GHAGGAR NEAR BANKARPUR,DERA BASSI,PUNJAB",NAN,21,5.7,7.3,732,10.7,2.4,5450,45500,0,273.8294991
1295,2007,"GHAGGAR NEAR BANKARPUR,DERA BASSI,PUNJAB",NAN,21,6.7,7.6,425,7.4,2.88,22250,78750,0,623.6369536
1295,2006,"GHAGGAR NEAR BANKARPUR,DERA BASSI,PUNJAB",NAN,18,4.867,7.367,568,12,1.367,3500,27667,0,243.2500391
1328,2014,"TAMBIRAPARANI AT PAPPANKULAM,TAMILNADU",TAMILNADU,23.8,6.7,6.3,72,2.7,0.2,9,32,1,50.01540957
1328,2013,"TAMBIRAPARANI AT PAPPANKULAM,TAMILNADU",TAMILNADU,24.6,7.1,6.3,71,3.5,1,24,82,1,55.67238174
1328,2012,TAMBIRAPARANI AT PAPPANKULAM,TAMILNADU,24,7,7.1,95,1.9,0.08,47,118,1,56.2187127
1328,2010,TAMBIRAPARANI AT PAPPANKULAM,NAN,26.8,7,6.9,73,1.7,0.4,87,144,1,51.9241687
1328,2009,NAN,"TAMBIRAPARANI AT PAPPANKULAM,TAMILNADU",27,7.2,6.7,323,1.6,0.1,94,167,1,46.76051478
1328,2008,"TAMBIRAPARANI AT PAPPANKULAM,TAMILNADU",NAN,27,7.3,6.6,94,1.27,0.17,73,150,1,41.11782383
1328,2007,"TAMBIRAPARANI AT PAPPANKULAM,TAMILNADU",NAN,28,7.2,6.4,71,1.2,0.12,67,165,1,37.36307078
1328,2006,"TAMBIRAPARANI AT PAPPANKULAM,TAMILNADU",NAN,30,7.525,6.61,93.3,1.5,0.283,10,26,1,40.84744257
1328,2003,"TAMBIRAPARANI AT PAPPANKULAM,TAMILNADU",NAN,28,6.9,146,7.1,2,0.506,0.506,38,0,2467.908381
1329,2014,"TAMBIRAPARANI AT RAIL BDG. NR. AMBASAMUDAM, TAMILNADU",TAMILNADU,22.8,6.7,6.4,61,4.6,0.1,10,34,1,68.57064957
1329,2013,"TAMBIRAPARANI AT RAIL BDG. NR. AMBASAMUDAM, TAMILNADU",TAMILNADU,23.5,6.9,6.3,65,3.5,0,17,52,1,56.27513565
1329,2012,TAMBIRAPARANI AT RAIL BDG. ,TAMILNADU,24,7,7.5,84,1.7,0.06,32,87,1,61.0476367
1329,2010,TAMBIRAPARANI AT RAIL BDG. NR. AMBASAMUDAM,NAN,25.2,7.2,6.9,75,1.5,0.2,83,128,1,49.06075478
1329,2009,NAN,"TAMBIRAPARANI AT RAIL BDG. NR. AMBASAMUDAM, TAMILNADU",26,7.4,6.7,364,1.6,0.1,91,150,1,45.73732087
1329,2008,"TAMBIRAPARANI AT RAIL BDG. NR. AMBASAMUDAM, TAMILNADU",NAN,26,7.4,6.7,88,1.03,0.15,89,173,1,40.60166087
1329,2007,"TAMBIRAPARANI AT RAIL BDG. NR. AMBASAMUDAM, TAMILNADU",NAN,27,7.4,6.5,71,1.5,0.12,98,189,1,41.48287687
1329,2006,"TAMBIRAPARANI AT RAIL BDG. NR. AMBASAMUDAM, TAMILNADU",NAN,29,7.15,6.56,141,1.1,0.25,22,73,1,38.52225826
1329,2003,"TAMBIRAPARANI AT RAIL BDG. NR. AMBASAMUDAM, TAMILNADU",NAN,28,7,136,7.5,1.4,0.609,0.609,205,0,2288.575469
1330,2014,"TAMBIRAPARANI AT ARUMUGANERI, TAMILNADU",TAMILNADU,29,6.6,7.2,1300,2.7,0.2,21,60,1,66.66201652
1330,2013,"TAMBIRAPARANI AT ARUMUGANERI, TAMILNADU",TAMILNADU,29,7.3,7.1,607,3.6,0.88,33,104,1,69.78145183
1330,2012,TAMBIRAPARANI AT ARUMUGANERI,TAMILNADU,29,7.4,7,3101,15.6,0.15,76,174,0,175.1590809
1330,2010,TAMBIRAPARANI AT ARUMUGANERI,NAN,28.4,6.9,7.2,385,2.3,0.13,108,196,1,63.41549965
1330,2009,NAN,"TAMBIRAPARANI AT ARUMUGANERI, TAMILNADU",29,7.5,7.2,473,2.1,0.1,220,338,1,61.27847391
1330,2008,"TAMBIRAPARANI AT ARUMUGANERI, TAMILNADU",NAN,28,7.2,7.2,439,2.28,0.14,236,415,1,64.68602678
1330,2007,"TAMBIRAPARANI AT ARUMUGANERI, TAMILNADU",NAN,31,7.6,7.1,428,2.5,0.15,226,443,1,62.75782696
1338,2014,"PERIYAR AT SEWAGE DISCHARGE POINT, KERALA",KERALA,28,6.3,6.9,64,1.2,0.3,381,815,1,57.48913739
1338,2013,"PERIYAR AT SEWAGE DISCHARGE POINT, KERALA",KERALA,27.4,6.3,7,44,1.6,0.32,487,1876,1,65.34149339
1338,2012,PERIYAR AT SEWAGE DISCHARGE POINT,KERALA,28,6.8,7,59,1.3,0.32,648,2267,1,63.92787861
1338,2011,"PERIYAR AT SEWAGE DISCHARGE POINT, KERALA",KERALA,27,6.7,6.9,43,1,0.3,1043,2750,1,68.84566957
1338,2010,PERIYAR AT SEWAGE DISCHARGE POINT,NAN,27.8,6.5,6.7,39,1.2,0.26,562,4823,1,57.92345148
1338,2009,NAN,"PERIYAR AT SEWAGE DISCHARGE POINT, KERALA",28,6.4,6.6,48,1,0.25,154,603,1,44.95295043
1338,2008,"PERIYAR AT SEWAGE DISCHARGE POINT, KERALA",NAN,28,6.4,6.7,41,1,0.75,443,1179,1,53.29943043
1338,2007,"PERIYAR AT SEWAGE DISCHARGE POINT, KERALA",NAN,28,6.7,6.8,42,1,0.4,230,804,1,48.73370957
1338,2006,"PERIYAR AT SEWAGE DISCHARGE POINT, KERALA",NAN,27.286,6.525,6.5,124.1,1.313,0.227,334,844,1,49.42950334
1338,2003,"PERIYAR AT SEWAGE DISCHARGE POINT, KERALA",NAN,28,6.9,44,6.8,1,0.151,0.151,734,0,688.4117256
1339,2014,"MEENACHIL AT KIDANGOOR, KERALA",KERALA,27.5,6.8,6.6,49,0.5,0.4,1719,2950,1,73.73518261
1339,2013,"MEENACHIL AT KIDANGOOR, KERALA",KERALA,27,7,7.2,57,0.6,0.46,2117,3558,1,93.0173367
1339,2012,MEENACHIL AT KIDANGOOR,KERALA,26,6.8,7.1,58,0.7,0.46,2010,3460,1,90.74267061
1339,2011,"MEENACHIL AT KIDANGOOR, KERALA",KERALA,26.2,6.8,6.6,48,0.5,0.44,1225,2025,1,62.62193461
1339,2010,MEENACHIL AT KIDANGOOR,NAN,26.3,7.2,6.5,45,0.9,0.46,1225,1825,1,62.46166278
1339,2009,NAN,"MEENACHIL AT KIDANGOOR, KERALA",26,7.2,6.7,109,0.8,0.44,1000,1400,1,59.99260678
1339,2008,"MEENACHIL AT KIDANGOOR, KERALA",NAN,26,6.6,6.2,42,0.6,1.97,475,925,1,41.00809252
1339,2007,"MEENACHIL AT KIDANGOOR, KERALA",NAN,26,6.7,6.2,43,0.7,0.4,1325,2100,1,60.14694957
1339,2006,"MEENACHIL AT KIDANGOOR, KERALA",NAN,26.75,6.667,6.933,268,0.933,0.893,2333,3300,1,97.78042666
1339,2003,"MEENACHIL AT KIDANGOOR, KERALA",NAN,29,7.2,80,6.8,0.8,0.252,0.252,12750,0,1312.823694
1340,2014,"MANIMALA  AT KALLOOPARA, KERALA",KERALA,28.2,6.8,6.9,68,1.7,0.1,449,660,1,60.93992261
1340,2013,"MANIMALA  AT KALLOOPARA, KERALA",KERALA,28.5,7.2,6.8,69,1.2,0.45,706,941,1,58.66419478
1340,2012,MANIMALA  AT KALLOOPARA,KERALA,27,7.5,6.9,125,1.6,0.45,970,1400,1,68.44543391
1340,2011,"MANIMALA  AT KALLOOPARA,",KERALA,26.6,7.3,7.1,54,1.3,0.41,415,913,1,57.82787583
1340,2010,MANIMALA  AT KALLOOPARA,NAN,28.5,7.4,6.9,65,0.9,0.56,575,1455,1,54.02116887
1340,2009,NAN,"MANIMALA  AT KALLOOPARA, KERALA",29,6.8,7.1,61,1.5,0.5,130,485,1,55.63030261
1340,2008,"MANIMALA  AT KALLOOPARA, KERALA",NAN,27,6.6,6.4,43,0.7,3.13,400,975,1,43.94730052
1340,2007,"MANIMALA  AT KALLOOPARA, KERALA",NAN,26,5.8,6.2,34,0.6,0.3,975,1625,1,55.73037217
1340,2006,"MANIMALA  AT KALLOOPARA, KERALA",NAN,26.75,6.967,6.933,268,0.833,0.4,1600,2233,1,78.92090339
1340,2003,"MANIMALA  AT KALLOOPARA, KERALA",NAN,27,7,42,7.3,0.4,0.347,0.347,3800,0,648.616973
1341,2014,"PAMBA AT THAKAZHY, KERALA",KERALA,28.1,4.8,6.8,86,0.7,0.8,208,332,1,54.71712174
1341,2013,"PAMBA AT THAKAZHY, KERALA",KERALA,28.1,4.5,6.9,1190,0.7,1.17,218,388,1,58.44539861
1341,2012,PAMBA AT THAKAZHY,KERALA,28,4.4,7.1,113,1.5,1.17,358,722,1,72.41062557
1341,2011,"PAMBA AT THAKAZHY, KERALA",KERALA,27.8,6.7,6.8,76,1.2,1.21,310,625,1,52.39961757
1341,2010,PAMBA AT THAKAZHY,NAN,29.3,6.5,6.5,60,1,1.62,420,900,1,48.95205948
1341,2009,NAN,"PAMBA AT THAKAZHY, KERALA",28,6.1,6.7,244,0.9,0.33,655,1113,1,58.4901753
1341,2008,"PAMBA AT THAKAZHY, KERALA",NAN,26,5.8,6.3,65,1.1,2.97,525,1200,1,52.38614817
1341,2007,"PAMBA AT THAKAZHY, KERALA",NAN,26,5.9,6.2,52,0.5,0.6,1100,1775,1,57.22258522
1341,2006,"PAMBA AT THAKAZHY, KERALA",NAN,26.5,6.867,6.833,292.7,0.633,0.575,1900,2400,1,82.60220435
1341,2003,"PAMBA AT KALLOOPARA, KERALA",NAN,26,6.9,1835,5.9,1.2,0.61,0.61,2400,0,31782.40892
1342,2014,"ACHENKOIL AT THUMPAMON, KERALA",KERALA,25.1,6.7,7.5,85,1.4,1,183,420,1,63.43086957
1342,2013,"ACHENKOIL AT THUMPAMON, KERALA",KERALA,24,6.4,7.3,76,1.7,0.62,199,788,1,64.41552643
1342,2012,ACHENKOIL AT THUMPAMON,KERALA,26,7,7.2,79,0.8,0.62,279,637,1,53.5616447
1342,2011,ACHENKOIL AT THUMPAMON,KERALA,26.6,7.1,6.9,72,0.5,0.25,278,641,1,45.12138174
1342,2010,ACHENKOIL AT THUMPAMON,NAN,27.6,6.6,6.9,57,0.9,0.37,319,650,1,51.99601252
1342,2009,NAN,"ACHENKOIL AT THUMPAMON, KERALA",27,6.8,7,62,0.6,0.93,240,434,1,48.43212661
1342,2008,"ACHENKOIL AT THUMPAMON, KERALA",NAN,26,6.6,6.3,46,0.6,1.07,624,1010,1,45.87945252
1342,2007,"ACHENKOIL AT THUMPAMON, KERALA",NAN,26,6.6,6.3,41,0.6,0.3,1033,1442,1,54.86075652
1342,2006,"ACHENKOIL AT THUMPAMON, KERALA",NAN,27,6.714,6.957,143.4,0.671,0.449,1457,2171,1,75.92896059
1342,2003,"ACHENKOIL AT THUMPAMON, KERALA",NAN,26,7.1,58,6.8,0.5,0.337,0.337,3000,0,926.602787
1384,2014,"MANIMALA AT THONDRA, KERALA",KERALA,28.5,6.6,7,70,1.4,0.1,550,822,1,63.25067652
1384,2013,"MANIMALA AT THONDRA, KERALA",KERALA,28.7,6.9,6.7,75,2.5,0.4,526,701,1,65.83973565
1384,2012,MANIMALA AT THONDRA,KERALA,27,6.8,6.9,116,1.7,0.4,825,1260,1,69.45112261
1384,2011,"MANIMALA AT THONDRA, KERALA",KERALA,26.8,7,6.6,104,1.5,0.49,500,1000,1,54.2859207
1384,2010,MANIMALA AT THONDRA,NAN,28.1,7.1,7,84,1,0.66,985,1485,1,67.17708974
1384,2009,NAN,"MANIMALA AT THONDRA, KERALA",28,7.1,7,59,0.8,0.71,540,890,1,55.44562974
1384,2008,"MANIMALA AT THONDRA, KERALA",NAN,27,6.7,6.4,50,0.5,3.6,500,1175,1,44.04384957
1384,2007,"MANIMALA AT THONDRA, KERALA",NAN,26,6.4,6.2,39,0.7,0.4,1375,1900,1,62.65033043
1384,2006,"MANIMALA AT THONDRA, KERALA",NAN,26.5,6.733,6.867,324,0.933,0.455,1973,2233,1,88.05253087
1384,2003,"MANIMALA AT THONDRA, KERALA",NAN,26,7,51,6.7,0.5,0.3,0.3,2900,0,805.5337527
1393,2009,NAN,"DAMANGANGA AT D/S OF MADHUBAN, DAMAN",28,7.3,7.4,332,0.7,0.3,6,12,1,48.52706783
1399,2014,"ZUARI AT D/S OF PT. WHERE KUMBARJRIA CANAL JOINS, GOA",GOA,29.8,5.7,7.2,189,2,0.2,4953,8391,0,175.3809991
1399,2013,"ZUARI AT D/S OF PT. WHERE KUMBARJRIA CANAL JOINS, GOA",GOA,30,5.6,7.5,41,2,0.08,7022,13410,0,227.8429901
1399,2011,"ZUARI AT D/S OF PT. WHERE KUMBARJRIA CANAL JOINS, GOA",GOA,28.7,6.8,6.5,43,1.1,0.42,8,178,1,38.89005861
1399,2010,ZUARI AT D/S OF PT. WHERE KUMBARJRIA CANAL JOINS,NAN,29.3,6.6,6.5,58,1.8,0.87,0,53,1,45.93619252
1399,2009,NAN,"ZUARI AT D/S OF PT. WHERE KUMBARJRIA CANAL JOINS, GOA",31,7.2,6.3,14100,1.6,0.41,13,17,1,41.08536278
1399,2008,"ZUARI AT D/S OF PT. WHERE KUMBARJRIA CANAL JOINS, GOA",NAN,30,6.6,7.8,37,2.25,0.01,10,13,1,72.52592452
1399,2007,"ZUARI AT D/S OF PT. WHERE KUMBARJRIA CANAL JOINS, GOA",NAN,30,6.8,7.5,2870,2.5,0.1,582,1114,1,82.09314261
1399,2006,"ZUARI AT D/S OF PT. WHERE KUMBARJRIA CANAL JOINS, GOA",NAN,27.75,6.625,7.725,149.3,2.175,0.123,2,60,1,70.32023718
1400,2014,"MANDOVI AT NEGHBOURHOOD OF PANAJI, GOA",GOA,30,5.5,7.4,81,1.5,0.1,2853,4049,0,127.980493
1400,2013,"MANDOVI AT NEGHBOURHOOD OF PANAJI, GOA",GOA,30.1,6,7.6,100,1.2,0.17,5129,6086,0,177.1571543
1400,2012,MANDOVI AT NEGHBOURHOOD OF PANAJI,GOA,29,5.8,7.2,34,5.3,0.17,855,3322,0,112.3905282
1400,2011,"MANDOVI AT NEGHBOURHOOD OF PANAJI, GOA",GOA,28.8,6,6.2,106,1.5,0.28,9,166,1,41.07732226
1400,2010,MANDOVI AT NEGHBOURHOOD OF PANAJI,NAN,29,6.3,6.6,55,1.8,0.36,8,140,1,49.21036539
1400,2009,NAN,"MANDOVI AT NEGHBOURHOOD OF PANAJI, GOA",29,5.5,7.8,401,1.3,0.21,2,5,1,69.34936104
1400,2008,"MANDOVI AT NEGHBOURHOOD OF PANAJI, GOA",NAN,28,7.1,8,49,1.25,0.02,3,7,1,64.58907774
1400,2007,"MANDOVI AT NEGHBOURHOOD OF PANAJI, GOA",NAN,29,6.4,7.7,44000,2.3,0.1,814,1287,1,99.93295043
1403,2014,"GUMTI AT U/S SOUTH TRIPURA,TRIPURA",TRIPURA,27.3,6.2,7.8,165,2.1,0,282,340,1,79.23180435
1403,2013,"GUMTI AT U/S SOUTH TRIPURA,TRIPURA",TRIPURA,27.4,6.6,7.7,165,1.7,0,280,325,1,71.98315652
1403,2009,NAN,"GUMTI AT U/S SOUTH TRIPURA,TRIPURA",28,6.6,7.7,143,1.3,0,201,322,1,66.69095652
1403,2007,"GUMTI AT U/S SOUTH TRIPURA, TRIPURA",NAN,27,5.2,7.4,120,1.4,0.05,203,280,1,69.14311391
1404,2014,"GUMTI AT D/S SOUTH TRIPURA, TRIPURA",TRIPURA,29.1,6.4,7.8,158,4.1,0.5,458,500,1,99.99529043
1404,2013,"GUMTI AT D/S SOUTH TRIPURA, TRIPURA",TRIPURA,21.9,6.7,7.8,167,4.8,1,440,520,0,104.4554096
1404,2012,GUMTI AT D/S SOUTH TRIPURA,TRIPURA,28,6.4,8,155,3.9,0.5,512,516,0,102.8931504
1404,2011,GUMTI AT D/S SOUTH TRIPURA,TRIPURA,28.6,6.3,8,164,3.4,0.3,380,528,1,95.99629739
1404,2010,GUMTI AT D/S SOUTH TRIPURA,tripura,28,6.2,7.7,176,3.5,0.2,532,592,1,95.51082435
1404,2009,NAN,"GUMTI AT D/S SOUTH TRIPURA, TRIPURA",29,6.3,7.6,164,2.8,0.1,442,577,1,85.08271739
1404,2008,"GUMTI AT D/S SOUTH TRIPURA, TRIPURA",NAN,29,5.4,7.3,141,2.67,0.08,285,510,1,79.560304
1427,2014,"UMTREW AT BYRNIHAT EAST, MEGHALAYA",MEGHALAYA,23.1,7.2,7.2,124,6.9,4.5,348,552,0,108.8763548
1427,2013,"UMTREW AT BYRNIHAT EAST, MEGHALAYA",MEGHALAYA,23.7,7.2,7.1,107,6.7,5.56,303,476,0,104.5636028
1427,2012,UMTREW AT BYRNIHAT EAST,MEGHALAYA,24,7.7,7.2,107,6.6,3.02,285,425,0,102.100076
1427,2011,UMTREW AT BYRNIHAT EAST,MEGHALAYA,24,7.7,7.1,205,7,0.84,303,461,0,103.903132
1427,2010,UMTREW AT BYRNIHAT EAST,NAN,25,7.85,7.13,254,6.68,3.35,345,488,0,102.3085496
1427,2009,NAN,"UMTREW AT BYRNIHAT EAST, MEGHALAYA",18,9.6,7.1,225,4.4,3,310,460,1,72.33124783
1427,2007,"UMTREW AT BYRNIHAT EAST, MEGHALAYA",NAN,20,8.1,7.2,221,5.4,1.95,213,373,1,87.76519217
1427,2006,"UMTREW AT BYRNIHAT EAST, MEGHALAYA",NAN,16,7.2,7,183,5.2,2.6,140,180,1,85.31637478
1428,2014,"KYRHUKHLA NEAR SUTNGA KHLIERIAT,JAINTIA HILLS DT.,MEGHALAYA",MEGHALAYA,20.1,5.3,3.3,831,7.7,3.2,18,36,1,49.88778696
1428,2013,"KYRHUKHLA NEAR SUTNGA KHLIERIAT,JAINTIA HILLS DT.,MEGHALAYA",MEGHALAYA,21.7,5.2,2.9,682,7.8,1.5,16,30,1,43.89721391
1428,2012,"KYRHUKHLA NR SUTNGA KHLIERIAT,JAINTIA HILLS ",MEGHALAYA,22,5.5,2.9,568,6.8,1.12,18,33,1,33.54694904
1428,2011,"KHARKHLA NEAR SUTNGA KHLIERIAT,JAINTIA HILLS DT.,MEGHALAYA",MEGHALAYA,21.8,6.5,3.1,489,6.1,0.52,32,47,1,26.18869948
1428,2010,"KYRHUKHLA NEAR SUTNGA KHLIERIAT,JAINTIA HILLS DT.",NAN,24,6.58,6.5,655,5.93,4,40,60,1,84.22403391
1428,2008,"KYRHUKHLA NEAR SUTNGA KHLIERIAT,JAINTIA HILLS DT.,MEGHALAYA",NAN,19,5,3.2,630,7,2.5,27,33,1,43.41490783
1428,2007,"KYRHUKHLA NEAR SUTNGA KHLIERIAT,JAINTIA HILLS DT., MEGHALAYA",NAN,18,6.1,3.1,738,5.5,2.73,32,45,1,23.2911153
1428,2006,"KHARKHLA NEAR SUTNGA KHLIERIAT,JAINTIA HILLS DT.,MEGHALAYA",NAN,15,4.6,3,350,6.2,2.2,33,49,1,34.80113565
1434,2013,"AMLAKHADI AFTER CONFL. OF W. WATER FROM ANKLESH,GUJARAT",GUJARAT,24.5,6,7.7,1863,8.6,1,47,1183,0,131.5582983
1434,2012,AMLAKHADI AFTER CONFL. OF W. WATER FROM ANKLESHWAR,GUJARAT,30,2.2,8,1835,17.9,0.86,10478,25478,0,473.2074906
1434,2009,NAN,"AMLAKHADI AFTER CONFL. OF W. WATER FROM ANKLESH,GUJARAT",30,0.6,7.1,3115,36.5,1.7,4450,15425,0,494.9445339
1434,2008,"AMLAKHADI AFTER CONFL. OF W. WATER FROM ANKLESH,GUJARAT",NAN,30,0,7.1,3080,46,4.8,3000,9000,0,549.0689357
1435,2011,"KOLAK AT RAILWAY BRIDGE NO. 313 VAPI,VALSAD",GUJARAT,27,4.3,8.4,605,6.5,1.68,5,15,0,131.9714805
1435,2008,"KOLAK AT RAILWAY BRIDGE NO. 313 VAPI,VALSAD, GUJARAT",NAN,25,6,7.3,8838,5.58,0.7,14,31,1,98.37397826
1435,2007,"KOLAK AT RAILWAY BRIDGE NO. 313 VAPI,VALSAD, GUJARAT",NAN,27,6.2,7.4,29920,3.6,0.2,14,41,1,86.16268435
1435,2006,"KOLAK AT RAILWAY BRIDGE NO. 313 VAPI,VALSAD, GUJARAT",NAN,26.5,6.055,7.605,6715,4.3,0.222,45,140,1,92.22157003
1436,2009,NAN,"BHADAR D/S JETPUR VILL. AFTER CONF. OF W.WATER FROM JETPUR CITY,GUJARAT",27,3.2,7.8,5073,5.8,0.2,833,1366,0,139.938753
1436,2008,"BHADAR D/S JETPUR VILL. AFTER CONF. OF W.WATER FROM JETPUR CITY,GUJARAT",NAN,29,5.6,8,1265,2.13,0.1,503,1693,1,91.29932609
1436,2006,"BHADAR D/S JETPUR VILL. AFTER CONF. OF W.WATER FROM JETPUR CITY,GUJARAT",NAN,27,7.93,8.32,2160,1.46,0.277,4,5,1,68.5468336
1436,2003,"BHADAR D/S JETPUR VILL. AFTER CONF. OF W.WATER FROM JETPUR CITY,GUJARAT",NAN,28,7.7,1148,4.8,6.9,2,2,10050,0,19904.68366
1438,2011,MINDHOLA AT STATE HIGHWAY BRIDGE SACHIN,GUJARAT,27,4.6,7.2,729,4,0.33,900,2300,0,107.6100197
1438,2010,"MINDHOLA AT STATE HIGHWAY BRIDGE SACHIN, ",GUJARAT,28.3,3.2,7.7,885,6.3,0.51,3900,9575,0,211.355081
1438,2009,NAN,"MINDHOLA AT STATE HIGHWAY BRIDGE SACHIN, GUJARAT",30,4.2,8.2,901,6.7,0.4,9750,21500,0,350.6553835
1438,2008,"MINDHOLA AT STATE HIGHWAY BRIDGE SACHIN, GUJARAT",NAN,28,2.8,7.9,663,5.93,0.97,150250,358000,0,3524.506377
1438,2006,"MINDHOLA AT STATE HIGHWAY BRIDGE SACHIN, GUJARAT",NAN,25.667,4.9,7.943,504.7,3.1,0.603,1810,2367,0,131.2285592
1442,2014,"VAMANAPURAM, KERALA",KERALA,25.3,6.9,7.5,54,0.6,0,319,1633,1,58.45593565
1442,2013,"VAMANAPURAM, KERALA",KERALA,26.7,7.1,7.5,46,0.8,1,239,1097,1,57.57328174
1442,2012,VAMANAPURAM,KERALA,29,6.3,7.3,74,1.2,0.29,725,1813,1,72.25532939
1442,2011,"VAMANAPURAM, KERALA",KERALA,28.8,7.1,7,51,1,0.78,750,1700,1,62.04724574
1442,2010,VAMANAPURAM,NAN,27.8,7.5,6.8,56,1.3,0.6,178,540,1,46.37577391
1442,2009,NAN,"VAMANAPURAM, KERALA",27,7.4,6.6,64,0.7,0.29,288,1425,1,40.64011287
1442,2008,"VAMANAPURAM, KERALA",NAN,27,7.6,6.7,55,0.7,4.17,295,1575,1,42.36324296
1442,2007,"VAMANAPURAM, KERALA",NAN,28,6.7,6.7,80,1.3,0.5,1655,3050,1,81.66796957
1442,2006,"VAMANAPURAM, KERALA",NAN,28,7.233,6.867,75.7,1.1,0.853,1600,2300,1,78.92052049
1442,2003,"VAMANAPURAM, KERALA",NAN,27,6.8,72,6.6,0.6,0.53,0.53,1350,0,1171.650452
1443,2014,"ACHENKOIL AT CHENNITHULA, KERALA",KERALA,24.6,5.8,7.4,77,1.4,0.8,285,691,1,68.29735217
1443,2013,"ACHENKOIL AT CHENNITHULA, KERALA",KERALA,24.9,6,7.1,85,1.7,0.53,262,538,1,64.18944226
1443,2012,ACHENKOIL AT CHENNITHULA,KERALA,26,6.6,7,67,1.1,0.53,275,670,1,54.56810052
1443,2011,ACHENKOIL AT CHENNITHULA,KERALA,26.8,6.6,6.9,70,0.9,0.49,223,495,1,49.86678852
1443,2010,ACHENKOIL AT CHENNITHULA,NAN,28.1,5.4,6.7,100,0.9,0.42,463,810,1,57.533956
1443,2009,NAN,"ACHENKOIL AT CHENNITHULA, KERALA",26,6.4,7,79,0.8,0.73,271,493,1,52.78933443
1443,2008,"ACHENKOIL AT CHENNITHULA, KERALA",NAN,27,5.9,6.4,54,0.7,3.53,375,985,1,46.84574922
1443,2007,"ACHENKOIL AT CHENNITHULA, KERALA",NAN,26,5.4,6.2,47,0.7,0.5,1250,1825,1,64.70364
1443,2006,"ACHENKOIL AT CHENNITHULA, KERALA",NAN,26.75,6.733,6.733,242.7,0.9,0.743,1867,2833,1,83.26236727
1443,2003,"ACHENKOIL AT CHENNITHULA, KERALA",NAN,26,7,63,6.4,0.6,0.278,0.278,3550,0,1014.877071
1444,2014,"KALI AT D/S WEST COAST PAPER MILL, KARNATAKA",KARNATAKA,27.1,7.3,7.3,109,2.4,3.4,18,65,1,62.67734783
1444,2013,"KALI AT D/S WEST COAST PAPER MILL, KARNATAKA",KARNATAKA,27.1,7.3,7.3,164,2.3,1,115,336,1,63.53524783
1444,2012,KALI AT D/S WEST COAST PAPER MILL,KARNATAKA,28,6.4,7.1,183,2.3,0.62,209,398,1,66.41346643
1444,2011,"KALI AT D/S WEST COAST PAPER MILL, KARNATAKA",KARNATAKA,28.3,7.3,7.1,241,2.9,1.17,100,185,1,65.06012383
